PV Name,Value Written,Value Read,Time,Delta
process_data_read816:temperature,1632,1632.0,1626165327135,0.0
process_data_read816:temperature,1633,1632.0,1626165327135,0.0
process_data_read816:temperature,1634,1632.0,1626165327135,0.0
process_data_read816:temperature,1635,1632.0,1626165327135,0.0
process_data_read816:temperature,1636,1632.0,1626165327135,0.0
process_data_read816:temperature,1637,1632.0,1626165327135,0.0
process_data_read816:temperature,1638,1632.0,1626165327135,0.0
process_data_read816:temperature,1639,1632.0,1626165327135,0.0
process_data_read816:temperature,1640,1632.0,1626165327135,0.0
process_data_read816:temperature,1641,1632.0,1626165327135,0.0
process_data_read816:temperature,1642,1632.0,1626165327135,0.0
process_data_read816:temperature,1643,1632.0,1626165327135,0.0
process_data_read816:temperature,1644,1632.0,1626165327135,0.0
process_data_read816:temperature,1645,1632.0,1626165327135,0.0
process_data_read816:temperature,1646,1632.0,1626165327135,0.0
process_data_read816:temperature,1647,1632.0,1626165327135,0.0
process_data_read816:temperature,1648,1632.0,1626165327135,0.0
process_data_read816:temperature,1649,1632.0,1626165327135,0.0
process_data_read816:temperature,1650,1632.0,1626165327135,0.0
process_data_read816:temperature,1651,1632.0,1626165327135,0.0
process_data_read816:temperature,1652,1632.0,1626165327135,0.0
process_data_read816:temperature,1653,1632.0,1626165327135,0.0
process_data_read816:temperature,1654,1632.0,1626165327135,0.0
process_data_read816:temperature,1655,1632.0,1626165327135,0.0
process_data_read816:temperature,1656,1632.0,1626165327135,0.0
process_data_read816:temperature,1657,1632.0,1626165327135,0.0
process_data_read816:temperature,1658,1632.0,1626165327135,0.0
process_data_read816:temperature,1659,1632.0,1626165327135,0.0
process_data_read816:temperature,1660,1632.0,1626165327135,0.0
process_data_read816:temperature,1661,1633.0,1626165327704,569.0
