PV Name,Value Written,Value Read,Time,Delta
process_data_read393:temperature,786,786.0,1626109030678,0.0
process_data_read393:temperature,787,787.0,1626109030967,289.0
process_data_read393:temperature,788,788.0,1626109031067,100.0
process_data_read393:temperature,789,789.0,1626109031167,100.0
process_data_read393:temperature,790,790.0,1626109031268,101.0
process_data_read393:temperature,791,791.0,1626109031368,100.0
process_data_read393:temperature,792,792.0,1626109031469,101.0
process_data_read393:temperature,793,793.0,1626109031569,100.0
process_data_read393:temperature,794,794.0,1626109031670,101.0
process_data_read393:temperature,795,795.0,1626109031770,100.0
