PV Name,Value Written,Value Read,Time,Delta
process_data_read886:temperature,1772,1772.0,1626110778592,0.0
process_data_read886:temperature,1773,1773.0,1626110779006,414.0
process_data_read886:temperature,1774,1774.0,1626110779056,50.0
process_data_read886:temperature,1775,1775.0,1626110779107,51.0
process_data_read886:temperature,1776,1776.0,1626110779157,50.0
process_data_read886:temperature,1777,1777.0,1626110779207,50.0
process_data_read886:temperature,1778,1778.0,1626110779258,51.0
process_data_read886:temperature,1779,1779.0,1626110779308,50.0
process_data_read886:temperature,1780,1780.0,1626110779360,52.0
process_data_read886:temperature,1781,1781.0,1626110779411,51.0
process_data_read886:temperature,1782,1782.0,1626110779465,54.0
process_data_read886:temperature,1783,1783.0,1626110779516,51.0
process_data_read886:temperature,1784,1784.0,1626110779566,50.0
process_data_read886:temperature,1785,1785.0,1626110779617,51.0
process_data_read886:temperature,1786,1786.0,1626110779668,51.0
process_data_read886:temperature,1787,1787.0,1626110779721,53.0
process_data_read886:temperature,1788,1788.0,1626110779774,53.0
process_data_read886:temperature,1789,1789.0,1626110779826,52.0
process_data_read886:temperature,1790,1790.0,1626110779877,51.0
process_data_read886:temperature,1791,1791.0,1626110779931,54.0
