PV Name,Value Written,Value Read,Time,Delta
process_data_read509:temperature,1018,1018.0,1626111692276,0.0
process_data_read509:temperature,1019,1018.0,1626111692276,0.0
process_data_read509:temperature,1020,1018.0,1626111692276,0.0
process_data_read509:temperature,1021,1018.0,1626111692276,0.0
process_data_read509:temperature,1022,1018.0,1626111692276,0.0
process_data_read509:temperature,1023,1018.0,1626111692276,0.0
process_data_read509:temperature,1024,1018.0,1626111692276,0.0
process_data_read509:temperature,1025,1018.0,1626111692276,0.0
process_data_read509:temperature,1026,1018.0,1626111692276,0.0
process_data_read509:temperature,1027,1018.0,1626111692276,0.0
process_data_read509:temperature,1028,1018.0,1626111692276,0.0
process_data_read509:temperature,1029,1018.0,1626111692276,0.0
process_data_read509:temperature,1030,1018.0,1626111692276,0.0
process_data_read509:temperature,1031,1018.0,1626111692276,0.0
process_data_read509:temperature,1032,1018.0,1626111692276,0.0
process_data_read509:temperature,1033,1018.0,1626111692276,0.0
process_data_read509:temperature,1034,1018.0,1626111692276,0.0
process_data_read509:temperature,1035,1018.0,1626111692276,0.0
process_data_read509:temperature,1036,1018.0,1626111692276,0.0
process_data_read509:temperature,1037,1018.0,1626111692276,0.0
